Customer,Date,Product_weight,Product_price,Gender,Branch/Locker,Location,InvoiceId
RVO146634,2023-03-21,7.76,15520.0,M,G-Location 4,Yerevan,INV-20222
JJK901852,2023-03-21,7.14,42840.0,M,G-Location 2,Yerevan,INV-20223
TZH634385,2023-03-21,5.82,34920.0,M,G-Location 5,Yerevan,INV-20224
LPX242321,2023-03-21,0.46,2530.0,M,G-Location 1,Yerevan,INV-20225
QWH756195,2023-03-21,2.39,11950.0,F,G-Location 5,Yerevan,INV-20226
LQG264706,2023-03-21,6.55,16375.0,M,G-Location 5,Yerevan,INV-20227
GXX877451,2023-03-21,4.53,9060.0,M,G-Location 1,Yerevan,INV-20228
KTT344753,2023-03-21,1.72,13760.0,F,G-Location 5,Yerevan,INV-20229
NLW434190,2023-03-21,4.67,25685.0,F,G-Location 3,Yerevan,INV-20230
RDP594310,2023-03-21,0.66,4290.0,F,G-Location 3,Yerevan,INV-20231
XTQ704588,2023-03-21,2.73,16380.0,F,G-Location 4,Yerevan,INV-20232
PZE355855,2023-03-21,1.48,7400.0,F,G-Location 1,Yerevan,INV-20233
ODX805149,2023-03-21,3.29,19740.0,F,G-Location 2,Yerevan,INV-20234
DHC590982,2023-03-21,2.34,11700.0,M,G-Location 4,Yerevan,INV-20235
BAJ698151,2023-03-21,6.83,40980.0,F,G-Location 1,Yerevan,INV-20236
RVO943915,2023-03-21,5.93,11860.0,F,G-Location 5,Yerevan,INV-20237
FYL434645,2023-03-21,1.95,3900.0,F,G-Location 3,Yerevan,INV-20238
YKC215761,2023-03-21,3.41,6820.0,F,G-Location 5,Yerevan,INV-20239
ERZ671218,2023-03-21,1.29,7095.0,F,G-Location 5,Yerevan,INV-20240
WTR113927,2023-03-21,3.14,17270.0,F,G-Location 1,Yerevan,INV-20241
IAO569998,2023-03-21,3.69,29520.0,M,G-Location 1,Yerevan,INV-20242
TOZ944692,2023-03-21,1.36,10880.0,F,G-Location 3,Yerevan,INV-20243
SGE389622,2023-03-21,0.26,2080.0,M,G-Location 3,Yerevan,INV-20244
NRI605760,2023-03-21,2.6,20800.0,M,G-Location 4,Yerevan,INV-20245
OAH508202,2023-03-21,1.79,3580.0,M,G-Location 1,Yerevan,INV-20246
KRG299020,2023-03-21,7.16,35800.0,M,G-Location 3,Yerevan,INV-20247
JVR589797,2023-03-21,4.64,9280.0,M,G-Location 4,Yerevan,INV-20248
XDK579789,2023-03-21,1.27,3175.0,F,G-Location 1,Yerevan,INV-20249
JME591769,2023-03-21,3.34,21710.0,F,G-Location 3,Yerevan,INV-20250
UVL748288,2023-03-21,1.45,11600.0,F,G-Location 4,Yerevan,INV-20251
MEH524143,2023-03-21,7.38,40590.0,M,G-Location 5,Yerevan,INV-20252
CXR286549,2023-03-21,1.48,8140.0,M,G-Location 3,Yerevan,INV-20253
QAH839016,2023-03-21,7.77,19425.0,F,G-Location 3,Yerevan,INV-20254
NNK246993,2023-03-21,1.17,9360.0,F,G-Location 1,Yerevan,INV-20255
OMK182035,2023-03-21,4.73,30745.000000000004,M,G-Location 4,Yerevan,INV-20256
YDP844301,2023-03-21,4.67,37360.0,M,G-Location 1,Yerevan,INV-20257
HFP792983,2023-03-21,7.5,48750.0,M,G-Location 4,Yerevan,INV-20258
PKK405272,2023-03-21,0.48,3840.0,M,G-Location 4,Yerevan,INV-20259
GQR201747,2023-03-21,5.3,13250.0,F,G-Location 3,Yerevan,INV-20260
TQA223199,2023-03-21,7.58,41690.0,M,G-Location 1,Yerevan,INV-20261
LJH318968,2023-03-21,7.09,56720.0,M,G-Location 2,Yerevan,INV-20262
EYT348781,2023-03-21,6.3,50400.0,F,G-Location 2,Yerevan,INV-20263
MPT652445,2023-03-21,5.3,29150.0,M,G-Location 2,Yerevan,INV-20264
ZAJ767264,2023-03-21,7.36,44160.0,M,G-Location 2,Yerevan,INV-20265
XQS966092,2023-03-21,3.23,17765.0,M,G-Location 1,Yerevan,INV-20266
KEX142479,2023-03-21,7.34,36700.0,M,G-Location 3,Yerevan,INV-20267
FOI879512,2023-03-21,0.32,640.0,F,G-Location 2,Yerevan,INV-20268
UTH545899,2023-03-21,1.21,2420.0,F,G-Location 3,Yerevan,INV-20269
TIU134878,2023-03-21,2.32,13919.999999999998,M,G-Location 5,Yerevan,INV-20270
HAC413044,2023-03-21,5.18,28490.0,M,G-Location 2,Yerevan,INV-20271
OLG478891,2023-03-21,3.31,16550.0,M,G-Location 1,Yerevan,INV-20272
FON598831,2023-03-21,4.74,28440.0,M,G-Location 5,Yerevan,INV-20273
NRV875913,2023-03-21,6.99,34950.0,F,G-Location 1,Yerevan,INV-20274
IUQ527309,2023-03-21,4.87,29220.0,F,G-Location 4,Yerevan,INV-20275
IPI375779,2023-03-21,7.52,37600.0,F,G-Location 5,Yerevan,INV-20276
OWY700597,2023-03-21,0.95,5700.0,F,G-Location 5,Yerevan,INV-20277
OUT845923,2023-03-21,6.02,39130.0,F,G-Location 2,Yerevan,INV-20278
QAH839016,2023-03-21,7.13,35650.0,M,G-Location 2,Yerevan,INV-20279
AQO460262,2023-03-21,1.47,8085.0,M,G-Location 5,Yerevan,INV-20280
QUG120466,2023-03-21,6.27,50160.0,F,G-Location 5,Yerevan,INV-20281
LLN717058,2023-03-21,7.22,36100.0,M,G-Location 3,Yerevan,INV-20282
OFC238514,2023-03-21,4.1,32800.0,F,G-Location 2,Yerevan,INV-20283
TPG936597,2023-03-21,0.3,1800.0,F,G-Location 1,Yerevan,INV-20284
YQN555580,2023-03-21,2.87,5740.0,M,G-Location 4,Yerevan,INV-20285
NSI388506,2023-03-21,7.97,39850.0,M,G-Location 3,Yerevan,INV-20286
DME260550,2023-03-21,2.29,14885.0,F,G-Location 3,Yerevan,INV-20287
YHE849231,2023-03-21,1.28,2560.0,F,G-Location 3,Yerevan,INV-20288
QYX495488,2023-03-21,2.88,14400.0,M,G-Location 3,Yerevan,INV-20289
WNN811517,2023-03-21,1.25,6875.0,M,G-Location 3,Yerevan,INV-20290
OGK843253,2023-03-21,6.26,37560.0,M,G-Location 3,Yerevan,INV-20291
GAH391189,2023-03-21,1.49,3725.0,M,G-Location 1,Yerevan,INV-20292
BXT166201,2023-03-21,1.45,2900.0,M,G-Location 1,Yerevan,INV-20293
OUZ710189,2023-03-21,7.89,51285.0,F,G-Location 1,Yerevan,INV-20294
ESZ996715,2023-03-21,5.04,32760.0,M,G-Location 1,Yerevan,INV-20295
WFV856968,2023-03-21,7.68,38400.0,F,G-Location 2,Yerevan,INV-20296
EDW126132,2023-03-21,3.25,6500.0,F,G-Location 1,Yerevan,INV-20297
ALN161735,2023-03-21,6.54,13080.0,F,G-Location 1,Yerevan,INV-20298
DJL130577,2023-03-21,7.96,47760.0,F,G-Location 1,Yerevan,INV-20299
ULM344145,2023-03-21,4.26,27690.0,F,G-Location 3,Yerevan,INV-20300
LKJ784237,2023-03-22,1.33,7980.0,M,G-Location 5,Yerevan,INV-20301
YUM209115,2023-03-22,3.97,23820.0,F,G-Location 4,Yerevan,INV-20302
DNS681659,2023-03-22,2.13,13845.0,F,G-Location 2,Yerevan,INV-20303
TGT359600,2023-03-22,3.67,22020.0,F,G-Location 4,Yerevan,INV-20304
GVQ321392,2023-03-22,7.78,62240.0,M,G-Location 2,Yerevan,INV-20305
UFI720488,2023-03-22,2.46,15990.0,F,G-Location 3,Yerevan,INV-20306
ZAB368134,2023-03-22,2.88,7200.0,F,G-Location 3,Yerevan,INV-20307
ERZ671218,2023-03-22,2.45,6125.0,M,G-Location 1,Yerevan,INV-20308
PSR310193,2023-03-22,3.38,27040.0,M,G-Location 1,Yerevan,INV-20309
WIA723911,2023-03-22,1.18,7670.0,M,G-Location 1,Yerevan,INV-20310
CRG100106,2023-03-22,4.83,9660.0,M,G-Location 3,Yerevan,INV-20311
END433846,2023-03-22,7.61,41855.0,F,G-Location 1,Yerevan,INV-20312
ZJJ710661,2023-03-22,7.5,45000.0,F,G-Location 5,Yerevan,INV-20313
CLW271735,2023-03-22,0.48,2640.0,F,G-Location 5,Yerevan,INV-20314
APX319556,2023-03-22,2.14,5350.0,F,G-Location 1,Yerevan,INV-20315
HAZ387909,2023-03-22,6.64,53120.0,M,G-Location 1,Yerevan,INV-20316
DXK475986,2023-03-22,4.24,23320.0,F,G-Location 4,Yerevan,INV-20317
END433846,2023-03-22,3.9,31200.0,F,G-Location 4,Yerevan,INV-20318
NIO557439,2023-03-22,7.24,39820.0,M,G-Location 2,Yerevan,INV-20319
DUV954815,2023-03-22,1.38,6899.999999999999,M,G-Location 3,Yerevan,INV-20320
MZE833808,2023-03-22,1.49,11920.0,F,G-Location 3,Yerevan,INV-20321
SJF937445,2023-03-22,4.05,32400.0,M,G-Location 5,Yerevan,INV-20322
UEN796425,2023-03-22,0.83,2075.0,M,G-Location 3,Yerevan,INV-20323
NYT175987,2023-03-22,2.17,4340.0,M,G-Location 2,Yerevan,INV-20324
YHC768246,2023-03-22,3.1,7750.0,M,G-Location 4,Yerevan,INV-20325
SZF595134,2023-03-22,7.02,17550.0,M,G-Location 2,Yerevan,INV-20326
JUK709422,2023-03-22,2.03,5074.999999999999,M,G-Location 1,Yerevan,INV-20327
HOO968008,2023-03-22,2.97,14850.000000000002,F,G-Location 1,Yerevan,INV-20328
LPM304448,2023-03-22,6.99,38445.0,M,G-Location 1,Yerevan,INV-20329
VUC543166,2023-03-22,4.27,23485.0,F,G-Location 3,Yerevan,INV-20330
FPG238380,2023-03-22,3.57,8925.0,F,G-Location 4,Yerevan,INV-20331
ANS355383,2023-03-22,3.88,23280.0,M,G-Location 2,Yerevan,INV-20332
LSJ184317,2023-03-22,2.18,14170.000000000002,F,G-Location 4,Yerevan,INV-20333
VKE541154,2023-03-22,4.36,34880.0,M,G-Location 2,Yerevan,INV-20334
AOK457989,2023-03-22,1.09,2725.0,M,G-Location 4,Yerevan,INV-20335
GNE178242,2023-03-22,5.74,45920.0,F,G-Location 4,Yerevan,INV-20336
SGB613344,2023-03-22,5.58,27900.0,M,G-Location 4,Yerevan,INV-20337
GEE636677,2023-03-22,1.72,3440.0,M,G-Location 1,Yerevan,INV-20338
YKC215761,2023-03-22,6.59,39540.0,M,G-Location 5,Yerevan,INV-20339
ZCQ782298,2023-03-22,3.37,6740.0,F,G-Location 5,Yerevan,INV-20340
IHG812065,2023-03-22,4.22,10550.0,F,G-Location 1,Yerevan,INV-20341
BEA719820,2023-03-22,6.66,16650.0,F,G-Location 3,Yerevan,INV-20342
CMK581163,2023-03-22,1.5,7500.0,F,G-Location 5,Yerevan,INV-20343
FWP182898,2023-03-22,3.61,28880.0,F,G-Location 2,Yerevan,INV-20344
XWJ149822,2023-03-22,5.51,35815.0,F,G-Location 3,Yerevan,INV-20345
UJL861043,2023-03-22,2.61,5220.0,F,G-Location 2,Yerevan,INV-20346
WFN224098,2023-03-22,7.57,37850.0,M,G-Location 2,Yerevan,INV-20347
ZBM971869,2023-03-22,8.0,64000.0,F,G-Location 2,Yerevan,INV-20348
PTW486627,2023-03-22,5.44,29920.000000000004,M,G-Location 5,Yerevan,INV-20349
QKR890313,2023-03-22,7.03,17575.0,M,G-Location 3,Yerevan,INV-20350
LCZ741719,2023-03-22,4.93,24650.0,F,G-Location 4,Yerevan,INV-20351
UIT361774,2023-03-22,1.04,6240.0,M,G-Location 5,Yerevan,INV-20352
WAI629954,2023-03-22,2.92,7300.0,M,G-Location 2,Yerevan,INV-20353
CHX120138,2023-03-22,0.31,2015.0,F,G-Location 4,Yerevan,INV-20354
VNQ859753,2023-03-22,4.46,28990.0,F,G-Location 5,Yerevan,INV-20355
SCK314236,2023-03-22,2.75,15125.0,M,G-Location 4,Yerevan,INV-20356
QTA966834,2023-03-22,7.38,36900.0,F,G-Location 1,Yerevan,INV-20357
FKJ315631,2023-03-22,2.45,15925.000000000002,M,G-Location 4,Yerevan,INV-20358
SWZ808127,2023-03-22,1.8,4500.0,M,G-Location 4,Yerevan,INV-20359
TNU891011,2023-03-22,2.53,5060.0,F,G-Location 2,Yerevan,INV-20360
UKL610477,2023-03-22,7.24,39820.0,M,G-Location 3,Yerevan,INV-20361
IUF900508,2023-03-22,1.98,12870.0,F,G-Location 3,Yerevan,INV-20362
CNT499483,2023-03-22,2.84,7100.0,F,G-Location 5,Yerevan,INV-20363
BRG451607,2023-03-22,0.22,1100.0,F,G-Location 2,Yerevan,INV-20364
CKT461543,2023-03-22,1.54,10010.0,M,G-Location 2,Yerevan,INV-20365
CSC342986,2023-03-22,4.65,30225.000000000004,M,G-Location 4,Yerevan,INV-20366
RUL973153,2023-03-22,7.74,61920.0,F,G-Location 4,Yerevan,INV-20367
NHT260943,2023-03-22,1.87,11220.0,F,G-Location 5,Yerevan,INV-20368
UOZ805316,2023-03-22,4.76,9520.0,M,G-Location 5,Yerevan,INV-20369
CSQ691283,2023-03-22,5.55,13875.0,M,G-Location 2,Yerevan,INV-20370
QWG358309,2023-03-22,0.59,3835.0,F,G-Location 5,Yerevan,INV-20371
KQN371132,2023-03-22,3.42,18810.0,F,G-Location 2,Yerevan,INV-20372
ULM867926,2023-03-22,2.23,14495.0,F,G-Location 3,Yerevan,INV-20373
GQR201747,2023-03-22,0.76,4180.0,F,G-Location 2,Yerevan,INV-20374
CSI865418,2023-03-22,6.57,42705.0,F,G-Location 1,Yerevan,INV-20375
FWT340140,2023-03-22,2.53,20240.0,F,G-Location 3,Yerevan,INV-20376
QHL754023,2023-03-22,5.09,33085.0,F,G-Location 5,Yerevan,INV-20377
CUU794008,2023-03-22,6.94,45110.0,F,G-Location 1,Yerevan,INV-20378
YQS953254,2023-03-22,0.71,1775.0,M,G-Location 1,Yerevan,INV-20379
REJ798703,2023-03-22,1.51,3020.0,M,G-Location 4,Yerevan,INV-20380
RRL899652,2023-03-22,0.15,900.0,F,G-Location 1,Yerevan,INV-20381
JTM639997,2023-03-22,6.4,35200.0,M,G-Location 3,Yerevan,INV-20382
AXI783206,2023-03-22,4.24,8480.0,M,G-Location 4,Yerevan,INV-20383
OVP343989,2023-03-22,1.47,11760.0,F,G-Location 5,Yerevan,INV-20384
HGJ208654,2023-03-22,1.36,10880.0,M,G-Location 2,Yerevan,INV-20385
TJX587527,2023-03-22,6.21,49680.0,F,G-Location 1,Yerevan,INV-20386
TBR576106,2023-03-22,4.03,20150.0,F,G-Location 5,Yerevan,INV-20387
QKR890313,2023-03-22,7.9,47400.0,F,G-Location 4,Yerevan,INV-20388
HBA702242,2023-03-22,6.5,52000.0,F,G-Location 1,Yerevan,INV-20389
ZWY247915,2023-03-22,3.1,20150.0,F,G-Location 3,Yerevan,INV-20390
RXG254395,2023-03-22,5.35,26750.0,M,G-Location 5,Yerevan,INV-20391
FAA196117,2023-03-22,2.45,14700.000000000002,F,G-Location 2,Yerevan,INV-20392
XBT369522,2023-03-22,0.95,5225.0,M,G-Location 1,Yerevan,INV-20393
KEX142479,2023-03-22,7.94,63520.0,M,G-Location 5,Yerevan,INV-20394
DXF143346,2023-03-22,0.58,3479.9999999999995,M,G-Location 2,Yerevan,INV-20395
IUL972242,2023-03-22,5.24,28820.0,F,G-Location 3,Yerevan,INV-20396
MCY811715,2023-03-22,5.71,14275.0,F,G-Location 5,Yerevan,INV-20397
TQY461096,2023-03-22,0.47,2820.0,F,G-Location 2,Yerevan,INV-20398
TRH911040,2023-03-22,0.39,2535.0,M,G-Location 4,Yerevan,INV-20399
OMY701108,2023-03-22,1.9,4750.0,M,G-Location 5,Yerevan,INV-20400
WKD840374,2023-03-23,5.48,43840.0,M,G-Location 5,Yerevan,INV-20401
VHZ481027,2023-03-23,4.75,28500.0,F,G-Location 2,Yerevan,INV-20402
BSB338185,2023-03-23,1.67,13360.0,F,G-Location 2,Yerevan,INV-20403
PII838056,2023-03-23,6.68,40080.0,F,G-Location 2,Yerevan,INV-20404
SGX627924,2023-03-23,4.72,30680.0,M,G-Location 3,Yerevan,INV-20405
RVO146634,2023-03-23,4.86,24300.0,M,G-Location 4,Yerevan,INV-20406
DVZ433180,2023-03-23,1.6,4000.0,F,G-Location 5,Yerevan,INV-20407
OOF977762,2023-03-23,6.07,48560.0,M,G-Location 1,Yerevan,INV-20408
WQF325951,2023-03-23,4.82,26510.0,M,G-Location 4,Yerevan,INV-20409
FWT340140,2023-03-23,6.77,13540.0,M,G-Location 4,Yerevan,INV-20410
ABK932885,2023-03-23,7.91,43505.0,F,G-Location 5,Yerevan,INV-20411
YVK272788,2023-03-23,3.06,19890.0,M,G-Location 3,Yerevan,INV-20412
EVF273374,2023-03-23,2.05,11274.999999999998,F,G-Location 5,Yerevan,INV-20413
YRR882935,2023-03-23,3.32,21580.0,M,G-Location 2,Yerevan,INV-20414
SFJ937165,2023-03-23,3.09,20085.0,F,G-Location 1,Yerevan,INV-20415
MAO666436,2023-03-23,4.66,30290.0,M,G-Location 5,Yerevan,INV-20416
GIG611119,2023-03-23,1.27,6985.0,F,G-Location 2,Yerevan,INV-20417
ZMN949652,2023-03-23,4.97,9940.0,F,G-Location 3,Yerevan,INV-20418
JRX104745,2023-03-23,6.56,16400.0,F,G-Location 4,Yerevan,INV-20419
JQC973585,2023-03-23,2.54,16510.0,F,G-Location 4,Yerevan,INV-20420
XCH938058,2023-03-23,1.61,8855.0,M,G-Location 5,Yerevan,INV-20421
CJS192563,2023-03-23,7.97,43835.0,M,G-Location 1,Yerevan,INV-20422
YFN295904,2023-03-23,0.67,4355.0,M,G-Location 4,Yerevan,INV-20423
KCN351903,2023-03-23,4.71,9420.0,F,G-Location 4,Yerevan,INV-20424
UTH545899,2023-03-23,2.89,14450.0,M,G-Location 2,Yerevan,INV-20425
FPE529895,2023-03-23,0.56,2800.0000000000005,F,G-Location 2,Yerevan,INV-20426
ABK932885,2023-03-23,6.5,52000.0,F,G-Location 3,Yerevan,INV-20427
HLH995824,2023-03-23,3.48,27840.0,F,G-Location 2,Yerevan,INV-20428
OFE697093,2023-03-23,3.07,15350.0,M,G-Location 2,Yerevan,INV-20429
AXI783206,2023-03-23,4.72,11800.0,F,G-Location 2,Yerevan,INV-20430
BYI107865,2023-03-23,0.64,3840.0,F,G-Location 4,Yerevan,INV-20431
EKJ945264,2023-03-23,2.77,5540.0,F,G-Location 5,Yerevan,INV-20432
UKL610477,2023-03-23,7.48,44880.0,M,G-Location 1,Yerevan,INV-20433
EZD844024,2023-03-23,1.71,11115.0,F,G-Location 4,Yerevan,INV-20434
NXW446508,2023-03-23,1.39,7644.999999999999,M,G-Location 5,Yerevan,INV-20435
JTI172138,2023-03-23,4.36,21800.0,M,G-Location 1,Yerevan,INV-20436
CNT499483,2023-03-23,1.57,3925.0,M,G-Location 2,Yerevan,INV-20437
MHG782739,2023-03-23,3.14,15700.0,M,G-Location 1,Yerevan,INV-20438
LJP558262,2023-03-23,7.79,42845.0,M,G-Location 2,Yerevan,INV-20439
WOH420482,2023-03-23,5.82,37830.0,M,G-Location 2,Yerevan,INV-20440
XNO244661,2023-03-23,4.81,12024.999999999998,M,G-Location 2,Yerevan,INV-20441
UXF746034,2023-03-23,5.29,29095.0,F,G-Location 5,Yerevan,INV-20442
ZCQ782298,2023-03-23,2.68,17420.0,F,G-Location 4,Yerevan,INV-20443
PQM853381,2023-03-23,7.62,38100.0,F,G-Location 4,Yerevan,INV-20444
ZHK426058,2023-03-23,4.6,23000.0,M,G-Location 5,Yerevan,INV-20445
MEE173667,2023-03-23,0.39,2145.0,F,G-Location 5,Yerevan,INV-20446
BZL398496,2023-03-23,6.91,55280.0,F,G-Location 4,Yerevan,INV-20447
RPN121146,2023-03-23,2.93,16115.0,F,G-Location 4,Yerevan,INV-20448
ALS628230,2023-03-23,4.1,20500.0,M,G-Location 4,Yerevan,INV-20449
RFG429951,2023-03-23,6.97,38335.0,F,G-Location 3,Yerevan,INV-20450
RXZ350571,2023-03-23,4.2,8400.0,M,G-Location 4,Yerevan,INV-20451
MXQ470100,2023-03-23,1.38,6899.999999999999,F,G-Location 3,Yerevan,INV-20452
HUJ550050,2023-03-23,3.18,20670.0,M,G-Location 4,Yerevan,INV-20453
KLG573922,2023-03-23,5.96,29800.0,M,G-Location 2,Yerevan,INV-20454
YVD321833,2023-03-23,1.91,15280.0,M,G-Location 2,Yerevan,INV-20455
ENH123488,2023-03-23,4.31,34480.0,M,G-Location 2,Yerevan,INV-20456
GXL387431,2023-03-23,1.47,8820.0,M,G-Location 4,Yerevan,INV-20457
HDY259245,2023-03-23,2.26,5649.999999999999,F,G-Location 3,Yerevan,INV-20458
QZA432953,2023-03-23,7.72,46320.0,M,G-Location 5,Yerevan,INV-20459
YRA852750,2023-03-23,7.21,39655.0,F,G-Location 5,Yerevan,INV-20460
VBV804469,2023-03-23,6.46,12920.0,F,G-Location 2,Yerevan,INV-20461
TEA482197,2023-03-23,6.95,45175.0,F,G-Location 5,Yerevan,INV-20462
XCH938058,2023-03-23,6.78,37290.0,M,G-Location 2,Yerevan,INV-20463
COG533445,2023-03-23,3.43,8575.0,M,G-Location 1,Yerevan,INV-20464
LIR303319,2023-03-23,3.12,24960.0,M,G-Location 4,Yerevan,INV-20465
YEF931135,2023-03-23,5.58,30690.0,F,G-Location 5,Yerevan,INV-20466
HFO188555,2023-03-23,7.44,48360.0,F,G-Location 3,Yerevan,INV-20467
QSW439080,2023-03-23,4.08,24480.0,M,G-Location 3,Yerevan,INV-20468
ZXR743103,2023-03-23,6.97,41820.0,M,G-Location 5,Yerevan,INV-20469
JSK517011,2023-03-23,3.93,7860.0,M,G-Location 3,Yerevan,INV-20470
NXY204303,2023-03-23,6.92,34600.0,F,G-Location 2,Yerevan,INV-20471
FHS259501,2023-03-23,5.92,47360.0,M,G-Location 2,Yerevan,INV-20472
ZJF744789,2023-03-23,3.53,28240.0,M,G-Location 2,Yerevan,INV-20473
ICN695058,2023-03-23,5.44,43520.0,M,G-Location 4,Yerevan,INV-20474
ZMK587223,2023-03-23,7.4,37000.0,M,G-Location 3,Yerevan,INV-20475
QQI419983,2023-03-23,1.18,7670.0,F,G-Location 4,Yerevan,INV-20476
JTN895343,2023-03-23,0.62,4960.0,F,G-Location 5,Yerevan,INV-20477
SFR682875,2023-03-23,0.61,3050.0,F,G-Location 4,Yerevan,INV-20478
ZYY880092,2023-03-23,2.84,7100.0,M,G-Location 1,Yerevan,INV-20479
SUG410350,2023-03-23,6.33,34815.0,M,G-Location 4,Yerevan,INV-20480
WJX687550,2023-03-23,0.24,1200.0,F,G-Location 3,Yerevan,INV-20481
CPH938962,2023-03-23,3.96,25740.0,F,G-Location 2,Yerevan,INV-20482
TLR463596,2023-03-23,3.34,6680.0,M,G-Location 4,Yerevan,INV-20483
FJP749580,2023-03-23,7.57,60560.0,M,G-Location 4,Yerevan,INV-20484
IOK917171,2023-03-23,4.77,26235.0,F,G-Location 4,Yerevan,INV-20485
IHG812065,2023-03-23,4.13,8260.0,M,G-Location 3,Yerevan,INV-20486
XTJ733888,2023-03-23,2.59,15540.0,M,G-Location 4,Yerevan,INV-20487
AYN601296,2023-03-23,4.21,10525.0,M,G-Location 5,Yerevan,INV-20488
DQH680914,2023-03-23,6.88,55040.0,M,G-Location 2,Yerevan,INV-20489
HUB100383,2023-03-23,1.06,5830.0,M,G-Location 3,Yerevan,INV-20490
MQD290542,2023-03-23,3.53,28240.0,F,G-Location 5,Yerevan,INV-20491
WUD919945,2023-03-23,4.62,36960.0,M,G-Location 5,Yerevan,INV-20492
QZT944242,2023-03-23,2.27,18160.0,M,G-Location 3,Yerevan,INV-20493
BZU193872,2023-03-23,5.34,42720.0,F,G-Location 3,Yerevan,INV-20494
WOH420482,2023-03-23,1.73,8650.0,F,G-Location 2,Yerevan,INV-20495
PLI654471,2023-03-23,5.64,45120.0,M,G-Location 4,Yerevan,INV-20496
UZE159125,2023-03-23,2.91,7275.0,F,G-Location 1,Yerevan,INV-20497
WFN224098,2023-03-23,5.37,34905.0,M,G-Location 3,Yerevan,INV-20498
NQL482509,2023-03-23,3.57,23205.0,F,G-Location 3,Yerevan,INV-20499
SGB613344,2023-03-23,4.96,9920.0,F,G-Location 1,Yerevan,INV-20500
NIO557439,2023-03-24,6.64,53120.0,M,G-Location 2,Yerevan,INV-20501
DJS936594,2023-03-24,5.27,26350.0,F,G-Location 3,Yerevan,INV-20502
HSZ814206,2023-03-24,3.43,6860.0,F,G-Location 4,Yerevan,INV-20503
JQF530463,2023-03-24,0.41,2050.0,M,G-Location 4,Yerevan,INV-20504
BZD753201,2023-03-24,5.01,27555.0,M,G-Location 3,Yerevan,INV-20505
MYM471513,2023-03-24,5.32,31920.0,M,G-Location 3,Yerevan,INV-20506
UQH566307,2023-03-24,6.04,12080.0,F,G-Location 3,Yerevan,INV-20507
PIA216184,2023-03-24,7.01,45565.0,M,G-Location 5,Yerevan,INV-20508
JAD277523,2023-03-24,6.8,54400.0,F,G-Location 4,Yerevan,INV-20509
ABA698150,2023-03-24,0.85,4675.0,M,G-Location 1,Yerevan,INV-20510
VER517716,2023-03-24,5.5,44000.0,M,G-Location 4,Yerevan,INV-20511
TTF363856,2023-03-24,1.43,7150.0,M,G-Location 1,Yerevan,INV-20512
HZJ384560,2023-03-24,0.94,4700.0,F,G-Location 2,Yerevan,INV-20513
XGB584230,2023-03-24,0.88,4400.0,F,G-Location 1,Yerevan,INV-20514
TKY597084,2023-03-24,2.18,13080.000000000002,M,G-Location 4,Yerevan,INV-20515
LPM479909,2023-03-24,0.38,3040.0,M,G-Location 1,Yerevan,INV-20516
KPR936365,2023-03-24,3.1,15500.0,M,G-Location 4,Yerevan,INV-20517
NST739614,2023-03-24,3.4,22100.0,M,G-Location 4,Yerevan,INV-20518
JDJ809663,2023-03-24,5.42,32520.0,F,G-Location 5,Yerevan,INV-20519
QNC405551,2023-03-24,6.96,41760.0,M,G-Location 1,Yerevan,INV-20520
UEJ582079,2023-03-24,6.9,44850.0,F,G-Location 5,Yerevan,INV-20521
HHW662078,2023-03-24,5.21,13025.0,M,G-Location 3,Yerevan,INV-20522
GZR758077,2023-03-24,1.98,15840.0,M,G-Location 3,Yerevan,INV-20523
VFQ641220,2023-03-24,1.24,6200.0,M,G-Location 1,Yerevan,INV-20524
NUZ596095,2023-03-24,2.58,15480.0,F,G-Location 3,Yerevan,INV-20525
TFG320229,2023-03-24,2.18,13080.000000000002,M,G-Location 3,Yerevan,INV-20526
QZT944242,2023-03-24,0.3,1500.0,M,G-Location 3,Yerevan,INV-20527
BDX883407,2023-03-24,7.07,45955.0,F,G-Location 2,Yerevan,INV-20528
XAQ694659,2023-03-24,6.55,42575.0,F,G-Location 2,Yerevan,INV-20529
UIT361774,2023-03-24,2.81,5620.0,M,G-Location 3,Yerevan,INV-20530
IMD885433,2023-03-24,5.05,30300.0,M,G-Location 1,Yerevan,INV-20531
NKV346031,2023-03-24,4.13,8260.0,M,G-Location 2,Yerevan,INV-20532
YWV683832,2023-03-24,0.86,1720.0,M,G-Location 2,Yerevan,INV-20533
FHI801078,2023-03-24,4.22,27430.0,M,G-Location 1,Yerevan,INV-20534
JMW444903,2023-03-24,4.88,31720.0,F,G-Location 5,Yerevan,INV-20535
WTR113927,2023-03-24,1.94,10670.0,F,G-Location 3,Yerevan,INV-20536
CRL107774,2023-03-24,2.52,13860.0,F,G-Location 4,Yerevan,INV-20537
AGC284853,2023-03-24,4.94,24700.000000000004,M,G-Location 5,Yerevan,INV-20538
AWH558240,2023-03-24,7.82,43010.0,F,G-Location 3,Yerevan,INV-20539
XUU266356,2023-03-24,6.94,55520.0,M,G-Location 1,Yerevan,INV-20540
YWU617654,2023-03-24,6.88,37840.0,M,G-Location 5,Yerevan,INV-20541
GNP641967,2023-03-24,2.84,17040.0,M,G-Location 2,Yerevan,INV-20542
SFZ492928,2023-03-24,6.26,50080.0,M,G-Location 3,Yerevan,INV-20543
